id	cate_id	orig_id	uid	uname	key_id	title	content	intro	img	price	rates	url	type	hits	likes	comments	cmt_taobao_time	add_time	tag_cache	comments_cache	seo_title	seo_keys	seo_desc	ordid	status	lisort	album_id	rateofliwu	isselected	host
593	38	1	0	网站管理员	NULL	名家手工心型水仙瓷盘  让他的新家更美		水仙花在客厅，能让人感到宁静、温馨。在书房，能让人感觉平静。手工心形水仙瓷盘，名家手绘图案，在朋友乔迁的时候，送这样一份礼物，让他的新家更美。	1404/14/534b43808a5ae.jpg	251.00	0.00	http://item.taobao.com/item.htm?spm=a2106.m861.1000384.1044.FMZwiF&id=17888277379&scm=1029.newlist-0.bts4.50065205&ppath=&sku=&ug=	1	5	0	0	0	1397441408	a:3:{i:1740;s:6:"瓷盘";i:453;s:0:"";i:174;s:6:"摆件";}					255	1	0	0	0.00	0	
594	11	2	0	网站管理员	NULL	韩国进口人参茶		韩国进口人参茶	1404/14/534b43d7c876b.jpg	198.00	0.00	http://detail.tmall.com/item.htm?id=13191043463&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397441201_3k5_2055868088&upsid=82dcb137f3830ed486d7cb2576977738&clk1=82dcb137f3830ed486d7cb2576977738	1	2	0	0	0	1397441495	a:3:{i:800;s:6:"韩国";i:1743;s:6:"人参";i:804;s:6:"进口";}					255	1	0	0	0.00	0	
612	333	1	0	网站管理员	NULL	木质立体手工情书  想撕都撕不破		追女生的时候，当然要够特别够创意才能俘获她的芳心。木质情书，刻上你想对她说的话，这记忆，总得保存一辈子。生气的时候，她想撕都撕不破~	1404/14/534b873883972.jpg	32.99	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.nBxrYC&id=15244253578&scm=1007.10039.560.0&pvid=36ff7b5d-91a4-48df-8253-cf8211c6bf05	1	3	0	0	0	1397458744	a:2:{i:1890;s:6:"情书";i:510;s:6:"木质";}					255	1	0	0	0.00	0	
613	25	2	0	网站管理员	NULL	红外线摇控跳舞射飞碟IQ博士    男孩最爱的机器人		机器人用精制ABS塑料做成，上漆做工很好，品质一流。它能开口说话，如“我要休息了，byebye”，嘴里还能发射泡沫飞碟，还能跳舞，且机器人的脚下有滑轮，可以同步向前后滑动和左右转动，转动时眼睛还会闪光。功能这么强大，孩子很稀饭哦~	1404/14/534b8883608ff.jpg	65.00	0.00	http://detail.tmall.com/item.htm?id=18894912653&clk1=e720ace75229ce63c008243067db3a17&upsid=e720ace75229ce63c008243067db3a17	1	6	0	0	0	1397459075	a:1:{i:2263;s:15:"机器人玩具";}					255	1	0	0	0.00	0	
948	3	1	0	网站管理员	NULL	玫瑰花蜂蜜100%原浆果酒    和闺蜜一起享用美酒吧		玫瑰花酒，源自于明朝时代，以其香气和香甜而闻名。这款玫瑰酒选用上好的新鲜采摘的食用玫瑰加冰糖等发酵而成，酒呈玫瑰红色，清澈透明，酸甜适口，有养颜的功效。玫瑰酒还具有祛风寒等效果，非常适合女性饮用。和闺蜜一起，享用美酒吧。	1404/30/53605f7e656b3.jpg	57.80	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.t8m3DM&scm=1007.10011.531.0&id=36901466725&pvid=d308cf48-7163-4c32-8c8c-84bc4e3ad4c3	1	8	1	0	0	1398824830	a:1:{i:2348;s:6:"果酒";}					255	1	0	0	0.00	0	
600	21	1	0	网站管理员	NULL	欧式树脂美女摆件   哥们儿就要逗		给哥们儿什么最好？当然是美女。还没有对象的哥们儿，送他个美女摆件，逗他开心开心，让他朝着这种水平奋斗吧~	1404/14/534b4fee53321.jpg	98.00	0.00	http://item.taobao.com/item.htm?id=27106480262&ali_refid=a3_420435_1006:1106025008:6:%B0%DA%BC%FE:e61e99205e00a984990f737f0a665c26&ali_trackid=1_e61e99205e00a984990f737f0a665c26&spm=a230r.1.18.10.K7BE1h	1	7	0	0	0	1397444590	a:3:{i:174;s:6:"摆件";i:504;s:6:"树脂";i:530;s:6:"欧式";}					255	1	0	0	0.00	0	
614	6	2	0	网站管理员	NULL	竹萃集复古香膏礼盒    给妈妈最美的回忆与最清新的香味		我们的记忆很多，而妈妈们关于青春的记忆都有什么呢？那旧上海民国风格的美女是不是也是妈妈记忆里的一部分呢？除了给妈妈一个美好的回忆，这款香膏礼盒，还非常易携带。只要涂一点在脖颈、手腕上，清新的香味就会散发，人也会变精神、心情也会变好。	1404/14/534b8e01b67b4.jpg	39.90	0.00	http://detail.tmall.com/item.htm?id=17201070450&ali_refid=a3_420434_1006:1104132541:6:%B8%B4%B9%C5%CF%E3%CB%AE:044839b76138d73e485352cbee0ee214&ali_trackid=1_044839b76138d73e485352cbee0ee214&spm=a230r.1.17.29.KdmrR1	1	9	0	0	0	1397460481	a:3:{i:959;s:6:"香膏";i:453;s:0:"";i:28;s:6:"复古";}					255	1	0	0	0.00	0	
615	11	1	0	网站管理员	NULL	玫瑰焦糖+纯品黄糖 美肤醒神润肠胃		玫瑰焦糖+纯品黄糖 美肤醒神润肠胃	1404/14/534b91bd295ac.jpg	300.00	0.00	http://item.taobao.com/item.htm?id=10572888270&clk1=2831b43c73ac18f29e64f2618e333473&upsid=2831b43c73ac18f29e64f2618e333473	1	10	0	0	0	1397461437	a:4:{i:1776;s:6:"焦糖";i:1777;s:6:"肠胃";i:974;s:6:"玫瑰";i:1778;s:6:"黄糖";}					255	1	0	0	0.00	0	
660	389	2	0	网站管理员	NULL	佰草集新玉润眼部啫喱  让她的眼睛水般明亮		长大了，关注美丽，眼睛却成为被我们忽视的部位。而眼睛是心灵的窗户，不呵护它，怎么能真正美丽呢？佰草集新玉润保湿啫喱，萃取金钗石斛等中草药精华，补充眼部所需水分，让眼睛重焕光彩。一瓶，就能抵抗眼部问题。	1404/16/534dee7eace63.jpg	195.50	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.0.0.m39QM7&id=24342904356&acm=03037.1003.1.5731&uuid=of3le3ix&abtest=_AB-LR24-PR24&scm=1003.1.03037.ITEM_24342904356_5731&pos=1	1	18	0	0	0	1397616254	a:3:{i:1861;s:12:"眼部啫喱";i:453;s:0:"";i:1862;s:9:"护肤品";}					255	1	0	0	0.00	0	
617	3	1	0	网站管理员	NULL	英国TESCO 精油无烟蜡烛香薰   带去香味和平静		人都免不了有不开心或者压力大的时候，劝慰她也许并不能让她得到放松。这时候，什么都不用说，为她点上一只精油香薰，让她的内心在幽幽的香味中逐渐平静。	1404/14/534b93ebd6e10.jpg	41.86	0.00	http://item.taobao.com/item.htm?id=4536890085&clk1=3ef9ff67e6dd8dc2dd0ded9b5259a58f&upsid=3ef9ff67e6dd8dc2dd0ded9b5259a58f	1	7	0	0	0	1397461996	a:1:{i:170;s:6:"香薰";}					255	1	0	0	0.00	0	
2972	367	1	0	网站管理员	NULL	 爱在手心纯银情侶戒指 		 爱在手心纯银情侶戒指 	1406/14/539bfd1048aed.jpg	328.00	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.oTYWtz&scm=1007.10009.518.0&id=36529029277&pvid=3105c6d1-f299-424e-bb41-15cecc9ecc79	1	21	0	0	0	1402731792	a:3:{i:296;s:6:"戒指";i:586;s:6:"纯银";i:950;s:6:"对戒";}					255	1	0	0	0.00	0	
2973	387	2	0	网站管理员	NULL	纯棉男士潜艇短袖t恤		纯棉男士潜艇短袖t恤	1406/16/539e516fa505e.jpg	98.00	0.00	http://detail.tmall.com/item.htm?spm=a1z10.4.w5003-7477117058.8.L3xaED&id=38854618068&scene=taobao_shop	1	18	0	0	0	1402884463	a:3:{i:4101;s:6:"潜艇";i:62;s:6:"修身";i:2540;s:6:"短袖";}					255	1	0	0	0.00	0	
619	2	2	0	网站管理员	NULL	花草茶礼盒4种口味 玫瑰花瓣/薰衣草/迷迭香/洋甘菊		花草茶礼盒4种口味 玫瑰花瓣/薰衣草/迷迭香/洋甘菊	1404/15/534c881b7ad82.jpg	39.00	0.00	http://detail.tmall.com/item.htm?id=10142440417&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397524109_3k5_1861717551&upsid=9681d262d0b957912748274ba37507c5&clk1=9681d262d0b957912748274ba37507c5	1	13	0	0	0	1397524507	a:8:{i:1782;s:9:"迷迭香";i:1783;s:9:"花草茶";i:764;s:6:"礼盒";i:660;s:9:"薰衣草";i:1127;s:6:"花瓣";i:1784;s:6:"口味";i:974;s:6:"玫瑰";i:1785;s:6:"甘菊";}					255	1	0	0	0.00	0	
620	5	2	0	网站管理员	NULL	果莓美百丸    伊能静推荐哦		相对于男人来说，女人更容易衰老，更容易出现皮肤暗沉、小细纹等问题。想改变这种情况，口服加外用更有效。果莓美白丸，给她再买一道青春保险吧~	1404/15/534c8ac4bb9d6.jpg	198.00	0.00	http://detail.tmall.com/item.htm?id=20951704897&spm=a230r.1.0.0.L7DOH6	1	6	0	0	0	1397525188	a:1:{i:1887;s:9:"美白丸";}					255	1	0	0	0.00	0	
621	7	2	0	网站管理员	NULL	纤体梅  吃着也能瘦		天天在你身边呼喊着要减肥却看见美食就走不动的她，现在真的是吃着美食也能瘦。晟元堂纤体梅，以梅子为载体，精选决明子、普洱茶等健康食材，酸甜可口。每晚嚼一粒，吃着就能瘦。	1404/15/534c8aff06cca.JPG	70.00	0.00	http://detail.tmall.com/item.htm?spm=a220o.1000855.0.0.lEnLy9&id=35015461082&rn=30df35a549be5f78d2a97f8ec5ffc7c9&acm=03054.1003.1.54951&uuid=UbyjdbyH&abtest=_AB-LR32-PR32&scm=1003.1.03054.ITEM_35015461082_54951&pos=2	1	1	0	0	0	1397525247	a:1:{i:1893;s:9:"纤体梅";}					255	1	0	0	0.00	0	
622	3	1	0	网站管理员	NULL	美国高级香氛沐浴露 俘虏世界级女星的香味		不送最贵的，只送最特别的。把世界级女星都俘虏的沐浴露，闺蜜也得在你的好礼前投降了。五种香味，挑闺蜜所爱，让她陶醉在你的心意里吧~	1404/15/534c8b4b31295.jpg	185.00	0.00	http://item.taobao.com/item.htm?id=18084093655&clk1=fe097c0f3a6261ad53874028558a0b6b&upsid=fe097c0f3a6261ad53874028558a0b6b	1	9	1	0	0	1397525323	a:1:{i:116;s:9:"沐浴露";}					255	1	0	0	0.00	0	
623	29	1	0	网站管理员	NULL	牛皮纸盒字母印章礼品封印		牛皮纸盒字母印章礼品封印	1404/15/534c8c227f953.jpg	28.00	0.00	http://item.taobao.com/item.htm?id=17842174234&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397525492_3k3_120414359&upsid=4abc263afa63eb36867ef1015ca9c5c2&clk1=4abc263afa63eb36867ef1015ca9c5c2	1	13	0	0	0	1397525538	a:6:{i:1421;s:6:"纸盒";i:548;s:6:"印章";i:1794;s:6:"封印";i:223;s:6:"牛皮";i:1795;s:6:"字母";i:1059;s:6:"礼品";}					255	1	0	0	0.00	0	
624	5	2	0	网站管理员	NULL	Benefit柔丝打底霜   美，恍如初见		还记得多年前的那个她，皮肤纯净，那般迷人。岁月使她年华老去，却不能减去你的爱与关心。伪装专家——Benefit柔丝打底霜 ，帮你找回初见的她，让她恢复自信。	1404/15/534c8e1bb70ff.jpg	249.00	0.00	http://detail.tmall.com/item.htm?spm=a220m.1000858.1000725.6.HtR7ge&id=20837300734&_u=fn7vd6vbd37&areaId=330700&user_id=757918114&is_b=1&cat_id=2&q=benefit%2F%B1%B4%C1%E1%E5%FA+%BC%A1%B7%F4%BF%D8%D3%CD%B4%F2%B5%D7%CB%AA%D6%ED%D3%CD%B8%E0&rn=e0def0c41a6f1ce272b1b1c6cb41f586	1	6	0	0	0	1397526043	a:1:{i:1884;s:9:"打底霜";}					255	1	0	0	0.00	0	
659	340	2	0	网站管理员	NULL	迷你羞羞兔音箱		迷你羞羞兔音箱	1404/16/534dec29b8c61.JPG	28.00	0.00	http://detail.tmall.com/item.htm?spm=a230r.1.14.24.Ijhtd2&id=14026684683&_u=gup0jeh315d	1	7	0	0	0	1397615658	a:2:{i:679;s:6:"音箱";i:721;s:6:"迷你";}					255	1	0	0	0.00	0	
626	3	1	0	网站管理员	NULL	美国fresh礼盒装唇膏   送她七个模样		fresh礼盒装唇彩，内含花瓣色、玫瑰色、樱桃粉、热情果色等七种颜色，送好闺蜜七个不同的装扮吧	1404/15/534c90f0c35a2.jpg	195.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.0.0.W0kTSt&id=36607505615	1	6	0	0	0	1397526769	a:1:{i:2124;s:15:"礼盒装唇膏";}					255	1	0	0	0.00	0	
627	335	1	0	网站管理员	NULL	经典复古小碎花礼品盒		经典复古小碎花礼品盒	1404/15/534c94969a188.jpg	8.50	0.00	http://item.taobao.com/item.htm?id=37467503728&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397527632_6k6_614488137&upsid=04990297e6d942e50ff8d78e54888ca0&clk1=04990297e6d942e50ff8d78e54888ca0	1	15	0	0	0	1397527702	a:4:{i:1522;s:9:"礼品盒";i:1801;s:6:"碎花";i:28;s:6:"复古";i:311;s:6:"经典";}					255	1	0	0	0.00	0	
630	11	1	0	网站管理员	NULL	中国名画手工艺办公套装礼盒  让领导对你印象深刻		荷花，高洁的象征。这套办公套装上的图案很有意境。江南的夏日里，一只黑色的甲虫欢快地飞舞在荷花丛中，仿佛能听到它振翅飞舞的嗡嗡声，一股夏的气息扑面而来。送给很有品味的女领导，她一定会惊喜，并对你刮目相看哦。	1404/15/534ca33c4baf1.jpg	237.00	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.pBhA7i&id=18267670449&scm=1007.10039.560.0&pvid=a17b9144-94d9-4505-807c-fca6a082e806	1	11	0	0	0	1397531428	a:3:{i:1918;s:12:"办公套装";i:453;s:0:"";i:1920;s:12:"手工艺品";}					255	1	0	0	0.00	0	
629	26	1	0	网站管理员	NULL	兰草蜀绣手工摆件   值得收藏的艺术品		兰草，是高洁、君子、有德泽的象征。蜀绣，四大名绣之一。这款兰草蜀绣摆件，摆在书房，能够增添一番书香韵味和雅趣。	1404/15/534ca0b5a35b5.jpg	234.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.70.DsyVkr&id=35798026921	1	1	0	0	0	1397530805	a:3:{i:174;s:6:"摆件";i:453;s:0:"";i:1957;s:15:"刺绣工艺品";}					255	1	0	0	0.00	0	
631	339	1	0	网站管理员	NULL	情侣婚纱KT猫公仔存钱罐   为幸福生活加加油		当两个决定在一起，那么一起攒钱的日子也要开始了哦。这对存钱罐，是一件很不错的公仔摆件。你还能和你的ta用它一起存钱，每天都精神百倍的哦。	1404/15/534ca777e8892.jpg	92.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.64.xaNj0M&id=36321936914	1	2	0	0	0	1397532536	a:1:{i:843;s:6:"公仔";}					255	1	0	0	0.00	0	
632	38	1	0	网站管理员	NULL	吉祥家花鸟桌旗   彰显品味，美观实用		很多人忽视了餐桌的装饰，而其实，有这样一副美观的花鸟桌旗，在享受食物的时候，都会有春意盎然的感觉，心情也会大好。朋友乔迁的时候，送他这样一副桌旗，既显品味，又很实用。	1404/15/534cc06396262.jpg	169.10	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.6r6pnM&id=37846960326&scm=1007.10039.560.0&pvid=562bf4d8-74d5-4cbe-a8c9-2e1d5fe142f8	1	7	0	0	0	1397538915	a:1:{i:1808;s:6:"桌旗";}					255	1	0	0	0.00	0	
633	26	1	0	网站管理员	NULL	古琴乌金石功夫茶茶台   最雅的茶台		够雅，才能博得人的青睐。古琴功夫茶茶台，乍看，会以为它是一把古琴，非常雅致。试想一下，爱喝茶的领导在古琴前享受茶香，那是怎样的享受......即使不爱喝茶，收藏这样一副茶台，也是非常雅致的。接下来，你懂的......	1404/15/534cc17defc7f.jpg	698.00	0.00	http://item.taobao.com/item.htm?spm=a310p.3047441.6826329.1.pzSond&id=35978509531	1	1	0	0	0	1397539198	a:3:{i:1952;s:6:"茶台";i:453;s:0:"";i:486;s:12:"创意礼物";}					255	1	0	0	0.00	0	
634	3	1	0	网站管理员	NULL	棉麻手工制作模特首饰架		有一天穿上旗袍......这是女孩子都有的梦想。旗袍留给她的白马送，我们送旗袍首饰架。棉麻手工制作的复古“旗袍”，把闺蜜的首饰都戴在“自己”的身上~	1404/15/534cc17ee6f11.JPG	58.00	0.00	http://item.taobao.com/item.htm?id=37464529093&ali_refid=a3_419095_1006:1104564549:6:%BC%D2%BE%D3%CA%D6%B9%A4:8bf0fae8e3c17a052af26677a28dac35&ali_trackid=1_8bf0fae8e3c17a052af26677a28dac35&spm=a2106.m861.a3z02.11.hDAivY&scm=1029.newlist-0.1.50065205&qq-pf-to=pcqq.c2c	1	4	1	0	0	1397539199	a:2:{i:1812;s:6:"模特";i:486;s:12:"创意礼物";}					255	1	0	0	0.00	0	
4224	376	1	0	网站管理员	NULL	电脑平板手机硅胶皮套无线蓝牙防水折叠键盘		手机/平板/笔记本通用，别具一格的卡通按钮设计.仅1.5mm厚度，比ipad更薄;在原有基础上还设计了常用快捷键位，比国际标准键盘位更丰富实用。	1408/07/53e32357315d5.jpg	99.00	0.00	http://detail.tmall.com/item.htm?id=39831928493&ali_trackid=2:mm_33454142_4292838_14534273,0:1407394504_6k1_1576329322&clk1=44c1ee731415afa52f6cfdff9d879a8b&spm=0.0.0.0.K7QmnR#app_pvid=200_10.103.30.19_216_1407394486928	1	89	2	0	0	1407394647	a:2:{i:618;s:6:"键盘";i:4685;s:12:"折叠键盘";}					255	1	0	0	0.00	0	
663	340	1	0	网站管理员	NULL	熊猫造型芳香剂		熊猫造型芳香剂	1404/16/534df35bd03ba.JPG	15.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.1.tCiAnh&id=15561036313&_u=gup0jeh789c	1	12	0	0	0	1397617500	a:3:{i:1865;s:9:"芳香剂";i:1391;s:6:"熊猫";i:1120;s:6:"造型";}					255	1	0	0	0.00	0	
636	24	1	0	网站管理员	NULL	桌面收纳四件套    感受榉木带来的自然气息		该四件套采用德国进口的上等榉木，并用清漆、木蜡油等无污染涂料涂制而成，木的色彩和纹理清晰可见，让人感觉到非常的自然，低调中又不失品质。	1404/15/534cc6057c4d2.JPG	77.00	0.00	http://item.taobao.com/item.htm?id=38246680614&clk1=25a3b0f0a896b20837aa6fa767c3cf03&upsid=25a3b0f0a896b20837aa6fa767c3cf03&qq-pf-to=pcqq.c2c	1	13	0	0	0	1397540357	a:2:{i:1918;s:12:"办公套装";i:794;s:6:"榉木";}					255	1	0	0	0.00	0	
639	4	1	0	网站管理员	NULL	台湾金萱乌龙茶  年轻女孩爱喝的茶		金萱茶，台茶之父吴振铎先生以其母之名命名的乌龙茶。它的口感醇厚扎实、清香柔润，带有独特的“品种香”，类似桂花和牛奶的甜美气息。青春的女孩子，最爱它了。	1404/15/534cc9d027c50.JPG	96.00	0.00	http://item.taobao.com/item.htm?id=35514811147&qq-pf-to=pcqq.c2c	1	10	0	0	0	1397541328	a:1:{i:1819;s:9:"乌龙茶";}					255	1	0	0	0.00	0	
4433	397	1	0	网站管理员	NULL	亲手制作《小情歌》MV 给女友的DIY浪漫礼物		一属兔子男生爱上一属兔子女生。男生自制简短的视频，配上音乐《小情歌》，为女友庆生。简单但很浪漫的画面，看完心里暖暖的，又要准备好餐巾纸了~~ \n\n	1409/15/5416ed022772c.JPG	0.00	0.00		1	6	0	0	0	1410788610	a:3:{i:4687;s:9:"DIY礼物";i:1312;s:12:"浪漫礼物";i:4826;s:12:"表白视频";}					255	1	0	0	0.00	0	
640	26	1	0	网站管理员	NULL	14年新茶西湖龙井   品味新龙井的清甜		杭州狮峰山上，有着中国最显赫的茶园，也是最地道的西湖龙井的出产地。徐身良们在此种植了数百年的茶叶。这款徐身良西湖龙井，是2014年的新茶，因为纯天然，所以有着最自然的清甜。礼盒内还配了茶具，不失为一件好礼。	1404/15/534ccabb809a3.JPG	228.00	0.00	http://item.taobao.com/item.htm?id=37674853628&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397540756_3k1_593356939&upsid=09ba9a7f4b14bad4fc4a273eb9f4e3d1&clk1=09ba9a7f4b14bad4fc4a273eb9f4e3d1	1	1	0	0	0	1397541563	a:3:{i:2164;s:9:"龙井茶";i:453;s:0:"";i:1357;s:15:"礼盒装礼物";}					255	1	0	0	0.00	0	
717	340	1	0	网站管理员	NULL	可做置物架纸巾盒		可做置物架纸巾盒	1404/18/5350c6a4ed76b.jpg	23.00	0.00	http://item.taobao.com/item.htm?id=23322220687&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397802673_6k1_1698728168&upsid=ab14f1898edb0c3680990d740f318df8&clk1=ab14f1898edb0c3680990d740f318df8	1	13	0	0	0	1397802661	a:2:{i:533;s:9:"纸巾盒";i:169;s:9:"置物架";}					255	1	0	0	0.00	0	
643	3	1	0	网站管理员	NULL	星座指甲油  点亮指甲，改变生活		小小一瓶指甲油，涂在指甲上，也能带给生活一种改变。星座指甲油，寻找属于自己星座的那一款。送给闺蜜，点亮她的指甲和生活吧。	1404/15/534cd7cedb34d.JPG	34.00	0.00	http://item.taobao.com/item.htm?spm=2013.1.0.0.KnCfhF&id=26848432458&scm=1007.10039.560.0&pvid=93838f67-a960-43bf-91e2-a2fd0620ceac&qq-pf-to=pcqq.c2c	1	6	0	0	0	1397544911	a:2:{i:128;s:9:"指甲油";i:643;s:6:"星座";}					255	1	0	0	0.00	0	
644	26	2	0	网站管理员	NULL	纯天然传统熏香香粉   濡养仁人，安神养性		在中国，香草隐喻君子，而熏香的历史更是悠久。这款熏香香粉配料考究，有龙脑香、芸香、沉香等多种香料精心配伍、炮制而成。其香气华贵中不失庄严，灵动隐于安和之中，既有通经开窍之功，又有安神养性之效，配以淡雅的陶瓷罐，实乃熏香中的精品。于一清静之室，任其香味缭绕，享一时之安宁。	1404/15/534cdba1c018d.JPG	60.00	0.00	http://detail.tmall.com/item.htm?id=9681492064	1	2	0	0	0	1397545890	a:1:{i:2150;s:12:"熏香香粉";}					255	1	0	0	0.00	0	
645	11	1	0	网站管理员	NULL	青瓷手机扩音器		青瓷手机扩音器	1404/15/534ce5bab621b.JPG	268.00	0.00	http://item.taobao.com/item.htm?spm=a1z10.5.w6280241-4076840269.2.I6moDM&id=38360594016&qq-pf-to=pcqq.c2c	1	12	0	0	0	1397548475	a:3:{i:1435;s:6:"青瓷";i:1835;s:9:"扩音器";i:603;s:6:"手机";}					255	1	0	0	0.00	0	
646	340	1	0	网站管理员	NULL	陶瓷风铃		迪斯尼公仔	1404/15/534cf2e080ef8.jpg	12.00	0.00	http://item.taobao.com/item.htm?id=38435600595&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397551865_6k2_986248119&upsid=932307765e78048eed4903fc4c80e3bd&clk1=932307765e78048eed4903fc4c80e3bd	1	8	0	0	0	1397548618	a:2:{i:843;s:6:"公仔";i:1836;s:9:"迪斯尼";}					255	1	0	0	0.00	0	
648	340	1	0	网站管理员	NULL	神奇魔法樱花树		神奇魔法樱花树	1404/15/534ceb4ef4106.jpg	39.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.1.kW5Jgm&id=37440000492	1	10	0	0	0	1397549903	a:3:{i:1841;s:9:"樱花树";i:1842;s:6:"神奇";i:1662;s:6:"魔法";}					255	1	0	0	0.00	0	
649	340	2	0	网站管理员	NULL	迷你吸水桌面盆栽		迷你吸水桌面盆栽	1404/15/534cec57ef9f4.jpg	16.00	0.00	http://detail.tmall.com/item.htm?id=26693588031&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397550195_6k4_423005378&upsid=c123dbfb8e4195ed58b1c34184aea99d&clk1=c123dbfb8e4195ed58b1c34184aea99d	1	25	1	0	0	1397550168	a:4:{i:519;s:6:"盆栽";i:1843;s:6:"吸水";i:721;s:6:"迷你";i:1814;s:6:"桌面";}					255	1	0	0	0.00	0	
650	340	1	0	网站管理员	NULL	木制小日历摆件		木制小日历摆件	1404/15/534cece444a30.jpg	8.00	0.00	http://item.taobao.com/item.htm?id=17375654357&ali_trackid=2:mm_33454142_4292838_14534273,43137451:1397550227_6k2_2097008662&upsid=09ec1d73b88be2d45af416f08c7bc026&clk1=09ec1d73b88be2d45af416f08c7bc026	1	16	0	0	0	1397550308	a:3:{i:174;s:6:"摆件";i:1022;s:6:"木制";i:634;s:6:"日历";}					255	1	0	0	0.00	0	
652	340	1	0	网站管理员	NULL	大力神啤酒杯		大力神啤酒杯	1404/15/534cfd36543ba.JPG	20.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.1.VDoXom&id=21053911320&_u=fup0jeh1504	1	2	0	0	0	1397554486	a:2:{i:1848;s:9:"大力神";i:1849;s:9:"啤酒杯";}					255	1	0	0	0.00	0	
653	340	1	0	网站管理员	NULL	迷你掌上空调风扇		迷你掌上空调风扇	1404/16/534dda7982f02.JPG	33.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.34.NavQCE&id=38240170743	1	9	0	0	0	1397611129	a:4:{i:692;s:6:"风扇";i:1850;s:6:"掌上";i:721;s:6:"迷你";i:1851;s:6:"空调";}					255	1	0	0	0.00	0	
654	340	1	0	网站管理员	NULL	熊出没飞机造型风扇		熊出没飞机造型风扇	1404/16/534dde889baa6.JPG	15.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.1.36xpRt&id=36264764544&_u=gup0jeh1fb1	1	14	0	0	0	1397612169	a:4:{i:1120;s:6:"造型";i:1852;s:6:"出没";i:692;s:6:"风扇";i:1506;s:6:"飞机";}					255	1	0	0	0.00	0	
655	340	1	0	网站管理员	NULL	《暮光之城》复古革制笔袋		《暮光之城》复古革制笔袋	1404/16/534de2f71ff1b.JPG	8.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.23.G7IiTs&id=19788140352&_u=gup0jeh0df2	1	13	0	0	0	1397613303	a:2:{i:908;s:6:"笔袋";i:28;s:6:"复古";}					255	1	0	0	0.00	0	
656	340	2	0	网站管理员	NULL	人体感应夜灯		人体感应夜灯	1404/16/534de4094ae8f.JPG	28.00	0.00	http://detail.tmall.com/item.htm?spm=a230r.1.14.27.amR43K&id=14197329942&ad_id=&am_id=&cm_id=140105335569ed55e27b&pm_id=	1	10	0	0	0	1397613577	a:2:{i:1396;s:6:"感应";i:702;s:6:"人体";}					255	1	0	0	0.00	0	
657	340	2	0	网站管理员	NULL	亮彩炸弹纸巾筒		亮彩炸弹纸巾筒	1404/16/534de78319ecd.JPG	12.00	0.00	http://detail.tmall.com/item.htm?spm=a230r.1.14.1.0SeS7e&id=5345590733&_u=gup0jeh8fa8	1	1	0	0	0	1397614467	a:2:{i:968;s:6:"纸巾";i:1854;s:6:"炸弹";}					255	1	0	0	0.00	0	
662	340	1	0	网站管理员	NULL	空城纪唯美明星片60张		空城纪唯美明星片60张	1404/16/534df2472146b.JPG	14.00	0.00	http://item.taobao.com/item.htm?spm=a230r.1.14.1.jFj7gb&id=37914612867&_u=gup0jeheee8	1	13	0	0	0	1397617223	a:3:{i:1863;s:6:"空城";i:894;s:6:"唯美";i:1864;s:6:"明星";}					255	1	0	0	0.00	0	
664	0	0	26	小Y	NULL	送给喜欢的男生 这件礼物可行吗		我是大三的女生，他是我们班的班长，平时对我也挺照顾的，下个月是他生日，我想送简礼物给他，可以吗？	1404/03/533d257908843.JPG	172.00	0.00	http://item.taobao.com/item.htm?id=17270347794&qq-pf-to=pcqq.c2c	1	49	3	4	0	1397619589		a:2:{i:0;a:4:{s:2:"id";i:20;s:3:"uid";i:35;s:5:"uname";s:24:"不喜欢废话的男滴";s:4:"info";s:18:"看起来还不错";}i:1;a:4:{s:2:"id";i:19;s:3:"uid";i:35;s:5:"uname";s:24:"不喜欢废话的男滴";s:4:"info";s:18:"看起来还不错";}}	NULL	NULL	NULL	255	1	1	0	0.00	0	
